environment,candidate,split,collateral_disrupted_calls,benign_cost,scenario,policy,seed,malicious,detection_step,response_step,containment_step,detection_time_capped,containment_time_capped,detected,contained,harmful_actions,exfil_actions,post_detection_harm,decoy_actions,alert_events,false_positive,false_containment,disrupted_actions,persistence_survived,evidence_completeness
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,65,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,65,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,65,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,65,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,65,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,65,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,65,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,66,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,66,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,66,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,66,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,66,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,66,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,66,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,67,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,67,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,67,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,67,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,67,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,67,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,67,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,68,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,68,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,68,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,68,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,68,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,68,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,68,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,69,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,69,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,69,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,69,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,69,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,69,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,69,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,70,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,70,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,70,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,70,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,70,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,70,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,70,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,71,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,71,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,71,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,71,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,71,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,71,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,71,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,72,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,72,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,72,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,72,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,72,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,72,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,72,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,73,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,73,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,73,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,73,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,73,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,73,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,73,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,74,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,74,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,74,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,74,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,74,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,74,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,74,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,75,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,75,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,75,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,75,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,75,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,75,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,75,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,76,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,76,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,76,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,76,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,76,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,76,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,76,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,77,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,77,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,77,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,77,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,77,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,77,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,77,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,78,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,78,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,78,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,78,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,78,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,78,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,78,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,revoke,79,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,revoke,79,True,5,6,,5,25,True,False,16,8,12,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,revoke,79,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,revoke,79,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,revoke,79,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,revoke,79,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,revoke,79,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,0,True,5,6,6,5,6,True,True,0,0,0,4,20,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,0,True,5,6,,5,25,True,False,8,3,5,4,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,0,True,12,13,13,12,13,True,True,0,0,0,3,13,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,0,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,0,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,2.0,benign_admin,deception_silent,0,False,,,,25,25,False,False,0,0,0,2,0,False,False,2,False,1.0
patience_four,t12_l1,calibration,0.0,5.0,benign_drill,deception_silent,0,False,,,,25,25,False,False,0,0,0,5,0,False,False,5,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,1,True,5,6,,5,25,True,False,12,6,8,4,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,1,True,5,6,,5,25,True,False,7,4,3,4,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,1,True,12,13,,12,25,True,False,6,1,2,2,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,1,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,1,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,1.0,benign_admin,deception_silent,1,False,,,,25,25,False,False,0,0,0,1,0,False,False,1,False,1.0
patience_four,t12_l1,calibration,0.0,5.0,benign_drill,deception_silent,1,False,,,,25,25,False,False,0,0,0,5,0,False,False,5,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,2,True,5,6,6,5,6,True,True,0,0,0,4,20,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,2,True,5,6,,5,25,True,False,13,7,9,3,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,2,True,12,13,,12,25,True,False,7,2,3,1,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,2,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,2,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,1.0,benign_admin,deception_silent,2,False,,,,25,25,False,False,0,0,0,1,0,False,False,1,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_drill,deception_silent,2,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,3,True,5,6,6,5,6,True,True,0,0,0,4,20,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,3,True,5,6,,5,25,True,False,13,5,9,3,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,3,True,12,13,,12,25,True,False,8,3,4,0,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,3,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,3,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_admin,deception_silent,3,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,4.0,benign_drill,deception_silent,3,False,,,,25,25,False,False,0,0,0,4,0,False,False,4,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,4,True,5,6,6,5,6,True,True,0,0,0,4,20,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,4,True,6,7,7,6,7,True,True,0,0,0,8,19,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,4,True,12,13,,12,25,True,False,7,3,3,1,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,4,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,4,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,2.0,benign_admin,deception_silent,4,False,,,,25,25,False,False,0,0,0,2,0,False,False,2,False,1.0
patience_four,t12_l1,calibration,0.0,2.0,benign_drill,deception_silent,4,False,,,,25,25,False,False,0,0,0,2,0,False,False,2,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,5,True,5,6,6,5,6,True,True,0,0,0,4,20,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,5,True,6,7,7,6,7,True,True,1,0,1,4,19,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,5,True,12,13,13,12,13,True,True,0,0,0,3,13,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,5,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,5,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,2.0,benign_admin,deception_silent,5,False,,,,25,25,False,False,0,0,0,2,0,False,False,2,False,1.0
patience_four,t12_l1,calibration,0.0,4.0,benign_drill,deception_silent,5,False,,,,25,25,False,False,0,0,0,4,0,False,False,4,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,6,True,5,6,6,5,6,True,True,0,0,0,4,20,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,6,True,6,7,7,6,7,True,True,1,0,1,4,19,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,6,True,12,13,,12,25,True,False,6,2,2,2,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,6,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,6,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,1.0,benign_admin,deception_silent,6,False,,,,25,25,False,False,0,0,0,1,0,False,False,1,False,1.0
patience_four,t12_l1,calibration,0.0,5.0,benign_drill,deception_silent,6,False,,,,25,25,False,False,0,0,0,5,0,False,False,5,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,7,True,5,6,6,5,6,True,True,0,0,0,4,20,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,7,True,6,7,7,6,7,True,True,0,0,0,8,19,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,7,True,12,13,13,12,13,True,True,0,0,0,3,13,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,7,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,7,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,1.0,benign_admin,deception_silent,7,False,,,,25,25,False,False,0,0,0,1,0,False,False,1,False,1.0
patience_four,t12_l1,calibration,0.0,5.0,benign_drill,deception_silent,7,False,,,,25,25,False,False,0,0,0,5,0,False,False,5,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,8,True,5,6,,5,25,True,False,8,4,5,4,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,8,True,5,6,,5,25,True,False,9,4,6,4,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,8,True,12,13,13,12,13,True,True,0,0,0,3,13,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,8,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,8,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,1.0,benign_admin,deception_silent,8,False,,,,25,25,False,False,0,0,0,1,0,False,False,1,False,1.0
patience_four,t12_l1,calibration,0.0,5.0,benign_drill,deception_silent,8,False,,,,25,25,False,False,0,0,0,5,0,False,False,5,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,9,True,5,6,,5,25,True,False,12,5,8,4,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,9,True,6,7,7,6,7,True,True,0,0,0,8,19,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,9,True,12,13,,12,25,True,False,7,3,4,1,12,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,9,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,9,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,1.0,benign_admin,deception_silent,9,False,,,,25,25,False,False,0,0,0,1,0,False,False,1,False,1.0
patience_four,t12_l1,calibration,0.0,1.0,benign_drill,deception_silent,9,False,,,,25,25,False,False,0,0,0,1,0,False,False,1,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,10,True,5,6,6,5,6,True,True,0,0,0,4,20,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,10,True,6,7,7,6,7,True,True,0,0,0,8,19,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,10,True,12,13,13,12,13,True,True,0,0,0,3,13,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,10,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,10,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,1.0,benign_admin,deception_silent,10,False,,,,25,25,False,False,0,0,0,1,0,False,False,1,False,1.0
patience_four,t12_l1,calibration,0.0,4.0,benign_drill,deception_silent,10,False,,,,25,25,False,False,0,0,0,4,0,False,False,4,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,11,True,5,6,,5,25,True,False,15,7,12,4,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,11,True,5,6,,5,25,True,False,8,3,5,4,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,11,True,12,13,13,12,13,True,True,0,0,0,3,13,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,11,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,11,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,1.0,benign_admin,deception_silent,11,False,,,,25,25,False,False,0,0,0,1,0,False,False,1,False,1.0
patience_four,t12_l1,calibration,0.0,2.0,benign_drill,deception_silent,11,False,,,,25,25,False,False,0,0,0,2,0,False,False,2,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,fast,deception_silent,12,True,5,6,6,5,6,True,True,0,0,0,4,20,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,switcher,deception_silent,12,True,6,7,7,6,7,True,True,1,0,1,4,19,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,slow,deception_silent,12,True,12,13,13,12,13,True,True,0,0,0,3,13,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,0.0,avoider,deception_silent,12,True,5,6,,5,25,True,False,23,11,19,0,20,False,False,0,True,1.0
patience_four,t12_l1,calibration,0.0,0.0,benign_build,deception_silent,12,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t12_l1,calibration,0.0,1.0,benign_admin,deception_silent,12,False,,,,25,25,False,False,0,0,0,1,0,False,False,1,False,1.0
patience_four,t12_l1,calibration,0.0,4.0,benign_drill,deception_silent,12,False,,,,25,25,False,False,0,0,0,4,0,False,False,4,False,1.0
