environment,candidate,policy,threshold,latency,harm,containment,benign_cost,disruption,false_alert,benign_collateral,attack_collateral
recognition_half,t8_l3,deception,8.0,3,8.76875,0.415625,6.25,6.25,0.6125,0.0,0.0
recognition_half,t8_l3,isolate,8.0,3,5.25,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
recognition_half,t12_l0,revoke,12.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t12_l0,deception_silent,12.0,0,9.015625,0.375,1.5083333333333333,1.5083333333333333,0.008333333333333333,0.0,0.0
recognition_half,t12_l0,deception,12.0,0,8.5,0.45,5.129166666666666,5.129166666666666,0.5875,0.0,0.0
recognition_half,t12_l0,isolate,12.0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t12_l1,revoke,12.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t12_l1,deception_silent,12.0,1,9.065625,0.36875,1.5,1.5,0.008333333333333333,0.0,0.0
recognition_half,t12_l1,deception,12.0,1,8.53125,0.45,4.270833333333333,4.270833333333333,0.5875,0.0,0.0
recognition_half,t12_l1,isolate,12.0,1,4.5,1.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t12_l3,revoke,12.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t12_l3,deception_silent,12.0,3,9.603125,0.30625,1.4916666666666667,1.4916666666666667,0.008333333333333333,0.0,0.0
recognition_half,t12_l3,deception,12.0,3,9.040625,0.39375,3.9625,3.9625,0.5875,0.0,0.0
recognition_half,t12_l3,isolate,12.0,3,6.25,1.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t20_l0,revoke,20.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t20_l0,deception_silent,20.0,0,9.715625,0.2875,1.4916666666666667,1.4916666666666667,0.0,0.0,0.0
recognition_half,t20_l0,deception,20.0,0,8.740625,0.409375,3.1375,3.1375,0.31666666666666665,0.0,0.0
recognition_half,t20_l0,isolate,20.0,0,6.75,1.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t20_l1,revoke,20.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t20_l1,deception_silent,20.0,1,9.921875,0.259375,1.4916666666666667,1.4916666666666667,0.0,0.0,0.0
recognition_half,t20_l1,deception,20.0,1,8.865625,0.396875,2.6708333333333334,2.6708333333333334,0.31666666666666665,0.0,0.0
recognition_half,t20_l1,isolate,20.0,1,7.5,1.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t20_l3,revoke,20.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t20_l3,deception_silent,20.0,3,10.215625,0.228125,1.4916666666666667,1.4916666666666667,0.0,0.0,0.0
recognition_half,t20_l3,deception,20.0,3,9.359375,0.353125,2.408333333333333,2.408333333333333,0.31666666666666665,0.0,0.0
recognition_half,t20_l3,isolate,20.0,3,9.0,1.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t1000_l0,revoke,1000.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t1000_l0,deception_silent,1000.0,0,11.85625,0.0,1.4916666666666667,1.4916666666666667,0.0,0.0,0.0
recognition_half,t1000_l0,deception,1000.0,0,11.85625,0.0,1.4916666666666667,1.4916666666666667,0.0,0.0,0.0
recognition_half,t1000_l0,isolate,1000.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t1000_l1,revoke,1000.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t1000_l1,deception_silent,1000.0,1,11.85625,0.0,1.4916666666666667,1.4916666666666667,0.0,0.0,0.0
recognition_half,t1000_l1,deception,1000.0,1,11.85625,0.0,1.4916666666666667,1.4916666666666667,0.0,0.0,0.0
recognition_half,t1000_l1,isolate,1000.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t1000_l3,revoke,1000.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t1000_l3,deception_silent,1000.0,3,11.85625,0.0,1.4916666666666667,1.4916666666666667,0.0,0.0,0.0
recognition_half,t1000_l3,deception,1000.0,3,11.85625,0.0,1.4916666666666667,1.4916666666666667,0.0,0.0,0.0
recognition_half,t1000_l3,isolate,1000.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,t3_l0,revoke,3.0,0,5.5,0.75,9.0,9.0,0.6666666666666666,0.0,0.0
patience_four,t3_l0,deception_silent,3.0,0,2.03125,0.884375,9.641666666666667,9.641666666666667,0.6666666666666666,0.0,0.0
patience_four,t3_l0,deception,3.0,0,2.03125,0.884375,9.641666666666667,9.641666666666667,0.6666666666666666,0.0,0.0
patience_four,t3_l0,isolate,3.0,0,2.0,1.0,9.0,9.0,0.6666666666666666,0.0,0.0
patience_four,t3_l1,revoke,3.0,1,16.0,0.25,8.333333333333334,8.333333333333334,0.6666666666666666,0.0,0.0
patience_four,t3_l1,deception_silent,3.0,1,8.234375,0.525,8.975,8.975,0.6666666666666666,0.0,0.0
patience_four,t3_l1,deception,3.0,1,8.234375,0.525,8.975,8.975,0.6666666666666666,0.0,0.0
patience_four,t3_l1,isolate,3.0,1,2.75,1.0,8.333333333333334,8.333333333333334,0.6666666666666666,0.0,0.0
patience_four,t3_l3,revoke,3.0,3,17.5,0.0,8.0,8.0,0.6666666666666666,0.0,0.0
patience_four,t3_l3,deception_silent,3.0,3,8.715625,0.428125,8.641666666666667,8.641666666666667,0.6666666666666666,0.0,0.0
patience_four,t3_l3,deception,3.0,3,8.715625,0.428125,8.641666666666667,8.641666666666667,0.6666666666666666,0.0,0.0
patience_four,t3_l3,isolate,3.0,3,4.25,1.0,8.0,8.0,0.6666666666666666,0.0,0.0
patience_four,t5_l0,revoke,5.0,0,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
patience_four,t5_l0,deception_silent,5.0,0,2.03125,0.884375,6.425,6.425,0.6666666666666666,0.0,0.0
patience_four,t5_l0,deception,5.0,0,2.03125,0.884375,7.929166666666666,7.929166666666666,0.6666666666666666,0.0,0.0
patience_four,t5_l0,isolate,5.0,0,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
patience_four,t5_l1,revoke,5.0,1,16.0,0.25,4.666666666666667,4.666666666666667,0.6666666666666666,0.0,0.0
patience_four,t5_l1,deception_silent,5.0,1,8.234375,0.525,5.758333333333334,5.758333333333334,0.6666666666666666,0.0,0.0
patience_four,t5_l1,deception,5.0,1,8.234375,0.525,7.2625,7.2625,0.6666666666666666,0.0,0.0
patience_four,t5_l1,isolate,5.0,1,2.75,1.0,4.666666666666667,4.666666666666667,0.6666666666666666,0.0,0.0
patience_four,t5_l3,revoke,5.0,3,17.5,0.0,4.333333333333333,4.333333333333333,0.6666666666666666,0.0,0.0
patience_four,t5_l3,deception_silent,5.0,3,8.715625,0.428125,5.425,5.425,0.6666666666666666,0.0,0.0
patience_four,t5_l3,deception,5.0,3,8.715625,0.428125,6.929166666666666,6.929166666666666,0.6666666666666666,0.0,0.0
patience_four,t5_l3,isolate,5.0,3,4.25,1.0,4.333333333333333,4.333333333333333,0.6666666666666666,0.0,0.0
patience_four,t8_l0,revoke,8.0,0,17.5,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
patience_four,t8_l0,deception_silent,8.0,0,8.6125,0.45,2.4458333333333333,2.4458333333333333,0.3333333333333333,0.0,0.0
patience_four,t8_l0,deception,8.0,0,8.571875,0.45,7.1,7.1,0.6125,0.0,0.0
patience_four,t8_l0,isolate,8.0,0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
patience_four,t8_l1,revoke,8.0,1,17.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
patience_four,t8_l1,deception_silent,8.0,1,8.709375,0.43125,2.1,2.1,0.3333333333333333,0.0,0.0
patience_four,t8_l1,deception,8.0,1,8.590625,0.45,6.4875,6.4875,0.6125,0.0,0.0
patience_four,t8_l1,isolate,8.0,1,3.75,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
patience_four,t8_l3,revoke,8.0,3,17.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
patience_four,t8_l3,deception_silent,8.0,3,9.25625,0.353125,1.8875,1.8875,0.3333333333333333,0.0,0.0
patience_four,t8_l3,deception,8.0,3,8.715625,0.428125,6.154166666666667,6.154166666666667,0.6125,0.0,0.0
patience_four,t8_l3,isolate,8.0,3,5.25,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
patience_four,t12_l0,revoke,12.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,t12_l0,deception_silent,12.0,0,8.79375,0.409375,1.5541666666666667,1.5541666666666667,0.0,0.0,0.0
patience_four,t12_l0,deception,12.0,0,8.571875,0.45,5.004166666666666,5.004166666666666,0.5875,0.0,0.0
patience_four,t12_l0,isolate,12.0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
patience_four,t12_l1,revoke,12.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,t12_l1,deception_silent,12.0,1,8.85,0.40625,1.5541666666666667,1.5541666666666667,0.0,0.0,0.0
patience_four,t12_l1,deception,12.0,1,8.590625,0.45,4.416666666666667,4.416666666666667,0.5875,0.0,0.0
patience_four,t12_l1,isolate,12.0,1,4.5,1.0,0.0,0.0,0.0,0.0,0.0
patience_four,t12_l3,revoke,12.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,t12_l3,deception_silent,12.0,3,9.3375,0.346875,1.5541666666666667,1.5541666666666667,0.0,0.0,0.0
patience_four,t12_l3,deception,12.0,3,8.765625,0.428125,4.108333333333333,4.108333333333333,0.5875,0.0,0.0
patience_four,t12_l3,isolate,12.0,3,6.25,1.0,0.0,0.0,0.0,0.0,0.0
patience_four,t20_l0,revoke,20.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,t20_l0,deception_silent,20.0,0,9.459375,0.340625,1.5541666666666667,1.5541666666666667,0.0,0.0,0.0
patience_four,t20_l0,deception,20.0,0,8.784375,0.409375,3.2666666666666666,3.2666666666666666,0.31666666666666665,0.0,0.0
patience_four,t20_l0,isolate,20.0,0,6.75,1.0,0.0,0.0,0.0,0.0,0.0
patience_four,t20_l1,revoke,20.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,t20_l1,deception_silent,20.0,1,9.934375,0.284375,1.5541666666666667,1.5541666666666667,0.0,0.0,0.0
patience_four,t20_l1,deception,20.0,1,8.7875,0.409375,2.95,2.95,0.31666666666666665,0.0,0.0
patience_four,t20_l1,isolate,20.0,1,7.5,1.0,0.0,0.0,0.0,0.0,0.0
patience_four,t20_l3,revoke,20.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,t20_l3,deception_silent,20.0,3,10.43125,0.175,1.5541666666666667,1.5541666666666667,0.0,0.0,0.0
patience_four,t20_l3,deception,20.0,3,9.30625,0.353125,2.6791666666666667,2.6791666666666667,0.31666666666666665,0.0,0.0
patience_four,t20_l3,isolate,20.0,3,9.0,1.0,0.0,0.0,0.0,0.0,0.0
patience_four,t1000_l0,revoke,1000.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,t1000_l0,deception_silent,1000.0,0,12.015625,0.0,1.5541666666666667,1.5541666666666667,0.0,0.0,0.0
patience_four,t1000_l0,deception,1000.0,0,12.015625,0.0,1.5541666666666667,1.5541666666666667,0.0,0.0,0.0
patience_four,t1000_l0,isolate,1000.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,t1000_l1,revoke,1000.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,t1000_l1,deception_silent,1000.0,1,12.015625,0.0,1.5541666666666667,1.5541666666666667,0.0,0.0,0.0
patience_four,t1000_l1,deception,1000.0,1,12.015625,0.0,1.5541666666666667,1.5541666666666667,0.0,0.0,0.0
patience_four,t1000_l1,isolate,1000.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,t1000_l3,revoke,1000.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,t1000_l3,deception_silent,1000.0,3,12.015625,0.0,1.5541666666666667,1.5541666666666667,0.0,0.0,0.0
patience_four,t1000_l3,deception,1000.0,3,12.015625,0.0,1.5541666666666667,1.5541666666666667,0.0,0.0,0.0
patience_four,t1000_l3,isolate,1000.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t3_l0,revoke,3.0,0,5.5,0.75,9.0,9.0,0.6666666666666666,0.0,0.0
avoidance_half,t3_l0,deception_silent,3.0,0,3.0,0.828125,9.408333333333333,9.408333333333333,0.6666666666666666,0.0,0.0
avoidance_half,t3_l0,deception,3.0,0,3.0,0.828125,9.408333333333333,9.408333333333333,0.6666666666666666,0.0,0.0
avoidance_half,t3_l0,isolate,3.0,0,2.0,1.0,9.0,9.0,0.6666666666666666,0.0,0.0
avoidance_half,t3_l1,revoke,3.0,1,16.0,0.25,8.333333333333334,8.333333333333334,0.6666666666666666,0.0,0.0
avoidance_half,t3_l1,deception_silent,3.0,1,10.14375,0.403125,8.741666666666667,8.741666666666667,0.6666666666666666,0.0,0.0
avoidance_half,t3_l1,deception,3.0,1,10.14375,0.403125,8.741666666666667,8.741666666666667,0.6666666666666666,0.0,0.0
avoidance_half,t3_l1,isolate,3.0,1,2.75,1.0,8.333333333333334,8.333333333333334,0.6666666666666666,0.0,0.0
avoidance_half,t3_l3,revoke,3.0,3,17.5,0.0,8.0,8.0,0.6666666666666666,0.0,0.0
avoidance_half,t3_l3,deception_silent,3.0,3,11.8,0.1625,8.408333333333333,8.408333333333333,0.6666666666666666,0.0,0.0
avoidance_half,t3_l3,deception,3.0,3,11.8,0.1625,8.408333333333333,8.408333333333333,0.6666666666666666,0.0,0.0
avoidance_half,t3_l3,isolate,3.0,3,4.25,1.0,8.0,8.0,0.6666666666666666,0.0,0.0
avoidance_half,t5_l0,revoke,5.0,0,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_half,t5_l0,deception_silent,5.0,0,3.0,0.828125,5.983333333333333,5.983333333333333,0.6666666666666666,0.0,0.0
avoidance_half,t5_l0,deception,5.0,0,3.0,0.828125,6.766666666666667,6.766666666666667,0.6666666666666666,0.0,0.0
avoidance_half,t5_l0,isolate,5.0,0,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_half,t5_l1,revoke,5.0,1,16.0,0.25,4.666666666666667,4.666666666666667,0.6666666666666666,0.0,0.0
avoidance_half,t5_l1,deception_silent,5.0,1,10.14375,0.403125,5.066666666666666,5.066666666666666,0.6666666666666666,0.0,0.0
avoidance_half,t5_l1,deception,5.0,1,10.14375,0.403125,6.1,6.1,0.6666666666666666,0.0,0.0
avoidance_half,t5_l1,isolate,5.0,1,2.75,1.0,4.666666666666667,4.666666666666667,0.6666666666666666,0.0,0.0
avoidance_half,t5_l3,revoke,5.0,3,17.5,0.0,4.333333333333333,4.333333333333333,0.6666666666666666,0.0,0.0
avoidance_half,t5_l3,deception_silent,5.0,3,11.8,0.1625,4.733333333333333,4.733333333333333,0.6666666666666666,0.0,0.0
avoidance_half,t5_l3,deception,5.0,3,11.8,0.1625,5.766666666666667,5.766666666666667,0.6666666666666666,0.0,0.0
avoidance_half,t5_l3,isolate,5.0,3,4.25,1.0,4.333333333333333,4.333333333333333,0.6666666666666666,0.0,0.0
avoidance_half,t8_l0,revoke,8.0,0,17.5,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_half,t8_l0,deception_silent,8.0,0,11.075,0.24375,1.8583333333333334,1.8583333333333334,0.3333333333333333,0.0,0.0
avoidance_half,t8_l0,deception,8.0,0,10.965625,0.24375,4.625,4.625,0.5,0.0,0.0
avoidance_half,t8_l0,isolate,8.0,0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_half,t8_l1,revoke,8.0,1,17.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
avoidance_half,t8_l1,deception_silent,8.0,1,11.671875,0.1625,1.5083333333333333,1.5083333333333333,0.3333333333333333,0.0,0.0
avoidance_half,t8_l1,deception,8.0,1,10.984375,0.24375,4.125,4.125,0.5,0.0,0.0
avoidance_half,t8_l1,isolate,8.0,1,3.75,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
avoidance_half,t8_l3,revoke,8.0,3,17.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
avoidance_half,t8_l3,deception_silent,8.0,3,12.3875,0.096875,1.1958333333333333,1.1958333333333333,0.3333333333333333,0.0,0.0
avoidance_half,t8_l3,deception,8.0,3,11.8,0.1625,3.7916666666666665,3.7916666666666665,0.5,0.0,0.0
avoidance_half,t8_l3,isolate,8.0,3,5.25,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
avoidance_half,t12_l0,revoke,12.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t12_l0,deception_silent,12.0,0,11.9125,0.134375,0.725,0.725,0.016666666666666666,0.0,0.0
avoidance_half,t12_l0,deception,12.0,0,10.965625,0.24375,3.1333333333333333,3.1333333333333333,0.425,0.0,0.0
avoidance_half,t12_l0,isolate,12.0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t12_l1,revoke,12.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t12_l1,deception_silent,12.0,1,12.4125,0.096875,0.7083333333333334,0.7083333333333334,0.016666666666666666,0.0,0.0
avoidance_half,t12_l1,deception,12.0,1,11.046875,0.24375,2.4375,2.4375,0.425,0.0,0.0
avoidance_half,t12_l1,isolate,12.0,1,4.5,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t12_l3,revoke,12.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t12_l3,deception_silent,12.0,3,12.884375,0.01875,0.6916666666666667,0.6916666666666667,0.016666666666666666,0.0,0.0
avoidance_half,t12_l3,deception,12.0,3,11.89375,0.1625,2.1791666666666667,2.1791666666666667,0.425,0.0,0.0
avoidance_half,t12_l3,isolate,12.0,3,6.25,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t20_l0,revoke,20.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t20_l0,deception_silent,20.0,0,13.0125,0.01875,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0
avoidance_half,t20_l0,deception,20.0,0,11.271875,0.196875,1.45,1.45,0.13333333333333333,0.0,0.0
avoidance_half,t20_l0,isolate,20.0,0,6.75,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t20_l1,revoke,20.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t20_l1,deception_silent,20.0,1,13.2875,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0
avoidance_half,t20_l1,deception,20.0,1,11.915625,0.134375,1.3,1.3,0.13333333333333333,0.0,0.0
avoidance_half,t20_l1,isolate,20.0,1,7.5,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t20_l3,revoke,20.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t20_l3,deception_silent,20.0,3,13.684375,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0
avoidance_half,t20_l3,deception,20.0,3,12.7875,0.096875,1.1958333333333333,1.1958333333333333,0.13333333333333333,0.0,0.0
avoidance_half,t20_l3,isolate,20.0,3,9.0,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t1000_l0,revoke,1000.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t1000_l0,deception_silent,1000.0,0,15.31875,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0
avoidance_half,t1000_l0,deception,1000.0,0,15.31875,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0
avoidance_half,t1000_l0,isolate,1000.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t1000_l1,revoke,1000.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t1000_l1,deception_silent,1000.0,1,15.31875,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0
avoidance_half,t1000_l1,deception,1000.0,1,15.31875,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0
avoidance_half,t1000_l1,isolate,1000.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t1000_l3,revoke,1000.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,t1000_l3,deception_silent,1000.0,3,15.31875,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0
avoidance_half,t1000_l3,deception,1000.0,3,15.31875,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0
avoidance_half,t1000_l3,isolate,1000.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t3_l0,revoke,3.0,0,5.5,0.75,9.0,9.0,0.6666666666666666,0.0,0.0
avoidance_all,t3_l0,deception_silent,3.0,0,5.5,0.75,9.0,9.0,0.6666666666666666,0.0,0.0
avoidance_all,t3_l0,deception,3.0,0,5.5,0.75,9.0,9.0,0.6666666666666666,0.0,0.0
avoidance_all,t3_l0,isolate,3.0,0,2.0,1.0,9.0,9.0,0.6666666666666666,0.0,0.0
avoidance_all,t3_l1,revoke,3.0,1,16.0,0.25,8.333333333333334,8.333333333333334,0.6666666666666666,0.0,0.0
avoidance_all,t3_l1,deception_silent,3.0,1,16.0,0.25,8.333333333333334,8.333333333333334,0.6666666666666666,0.0,0.0
avoidance_all,t3_l1,deception,3.0,1,16.0,0.25,8.333333333333334,8.333333333333334,0.6666666666666666,0.0,0.0
avoidance_all,t3_l1,isolate,3.0,1,2.75,1.0,8.333333333333334,8.333333333333334,0.6666666666666666,0.0,0.0
avoidance_all,t3_l3,revoke,3.0,3,17.5,0.0,8.0,8.0,0.6666666666666666,0.0,0.0
avoidance_all,t3_l3,deception_silent,3.0,3,17.5,0.0,8.0,8.0,0.6666666666666666,0.0,0.0
avoidance_all,t3_l3,deception,3.0,3,17.5,0.0,8.0,8.0,0.6666666666666666,0.0,0.0
avoidance_all,t3_l3,isolate,3.0,3,4.25,1.0,8.0,8.0,0.6666666666666666,0.0,0.0
avoidance_all,t5_l0,revoke,5.0,0,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,t5_l0,deception_silent,5.0,0,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,t5_l0,deception,5.0,0,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,t5_l0,isolate,5.0,0,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,t5_l1,revoke,5.0,1,16.0,0.25,4.666666666666667,4.666666666666667,0.6666666666666666,0.0,0.0
avoidance_all,t5_l1,deception_silent,5.0,1,16.0,0.25,4.666666666666667,4.666666666666667,0.6666666666666666,0.0,0.0
avoidance_all,t5_l1,deception,5.0,1,16.0,0.25,4.666666666666667,4.666666666666667,0.6666666666666666,0.0,0.0
avoidance_all,t5_l1,isolate,5.0,1,2.75,1.0,4.666666666666667,4.666666666666667,0.6666666666666666,0.0,0.0
avoidance_all,t5_l3,revoke,5.0,3,17.5,0.0,4.333333333333333,4.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,t5_l3,deception_silent,5.0,3,17.5,0.0,4.333333333333333,4.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,t5_l3,deception,5.0,3,17.5,0.0,4.333333333333333,4.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,t5_l3,isolate,5.0,3,4.25,1.0,4.333333333333333,4.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,t8_l0,revoke,8.0,0,17.5,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_all,t8_l0,deception_silent,8.0,0,17.5,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_all,t8_l0,deception,8.0,0,17.5,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_all,t8_l0,isolate,8.0,0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_all,t8_l1,revoke,8.0,1,17.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
avoidance_all,t8_l1,deception_silent,8.0,1,17.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
avoidance_all,t8_l1,deception,8.0,1,17.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
avoidance_all,t8_l1,isolate,8.0,1,3.75,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
avoidance_all,t8_l3,revoke,8.0,3,17.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
avoidance_all,t8_l3,deception_silent,8.0,3,17.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
avoidance_all,t8_l3,deception,8.0,3,17.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
avoidance_all,t8_l3,isolate,8.0,3,5.25,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
avoidance_all,t12_l0,revoke,12.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t12_l0,deception_silent,12.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t12_l0,deception,12.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t12_l0,isolate,12.0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t12_l1,revoke,12.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t12_l1,deception_silent,12.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t12_l1,deception,12.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t12_l1,isolate,12.0,1,4.5,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t12_l3,revoke,12.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t12_l3,deception_silent,12.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t12_l3,deception,12.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t12_l3,isolate,12.0,3,6.25,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t20_l0,revoke,20.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t20_l0,deception_silent,20.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t20_l0,deception,20.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t20_l0,isolate,20.0,0,6.75,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t20_l1,revoke,20.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t20_l1,deception_silent,20.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t20_l1,deception,20.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t20_l1,isolate,20.0,1,7.5,1.0,0.0,0.0,0.0,0.0,0.0
