environment,candidate,policy,split,scenario,harmful_actions,contained,benign_cost,false_positive,disrupted_actions,collateral_disrupted_calls
collateral_one,t8_l1,revoke,test,avoider,23.0,0.0,0.0,0.0,0.0,0.0
collateral_one,t8_l1,revoke,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
collateral_one,t8_l1,revoke,test,benign_admin,0.0,0.0,0.0,0.0,0.0,0.0
collateral_one,t8_l1,revoke,test,benign_drill,0.0,1.0,1.0,1.0,1.0,0.0
collateral_one,t8_l1,revoke,family_shift,patient,6.0,0.0,0.0,0.0,0.0,0.0
collateral_one,t8_l1,revoke,family_shift,cycler,13.0,0.0,0.0,0.0,0.0,0.0
collateral_one,t8_l1,revoke,family_shift,benign_burst,0.0,1.0,11.0,1.0,11.0,0.0
collateral_one,t8_l1,revoke,family_shift,benign_recovery,0.0,1.0,6.0,1.0,6.0,0.0
background_empty,t12_l0,deception,test,fast,2.025,0.695,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception,test,switcher,2.35,0.54,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception,test,slow,1.77,0.71,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception,test,avoider,14.25,0.02,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception,test,benign_admin,0.0,0.78,3.705,0.78,3.705,0.0
background_empty,t12_l0,deception,test,benign_drill,0.0,0.93,12.865,0.93,12.865,0.0
background_empty,t12_l0,deception,family_shift,patient,1.785,0.7,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception,family_shift,cycler,2.32,0.505,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception,family_shift,benign_burst,0.0,1.0,14.83,1.0,14.83,0.0
background_empty,t12_l0,deception,family_shift,benign_recovery,0.0,0.99,12.515,0.99,12.515,0.0
background_empty,t20_l0,deception,test,fast,2.565,0.575,0.0,0.0,0.0,0.0
background_empty,t20_l0,deception,test,switcher,2.85,0.54,0.0,0.0,0.0,0.0
background_empty,t20_l0,deception,test,slow,2.205,0.595,0.0,0.0,0.0,0.0
background_empty,t20_l0,deception,test,avoider,15.62,0.0,0.0,0.0,0.0,0.0
background_empty,t20_l0,deception,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t20_l0,deception,test,benign_admin,0.0,0.15,1.665,0.15,1.665,0.0
background_empty,t20_l0,deception,test,benign_drill,0.0,0.79,8.225,0.79,8.225,0.0
background_empty,t20_l0,deception,family_shift,patient,2.095,0.595,0.0,0.0,0.0,0.0
background_empty,t20_l0,deception,family_shift,cycler,2.705,0.505,0.0,0.0,0.0,0.0
background_empty,t20_l0,deception,family_shift,benign_burst,0.0,0.95,10.68,0.95,10.68,0.0
background_empty,t20_l0,deception,family_shift,benign_recovery,0.0,0.905,7.68,0.905,7.68,0.0
background_empty,t20_l1,deception,test,fast,3.305,0.57,0.0,0.0,0.0,0.0
background_empty,t20_l1,deception,test,switcher,4.5,0.27,0.0,0.0,0.0,0.0
background_empty,t20_l1,deception,test,slow,2.205,0.595,0.0,0.0,0.0,0.0
background_empty,t20_l1,deception,test,avoider,15.975,0.0,0.0,0.0,0.0,0.0
background_empty,t20_l1,deception,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t20_l1,deception,test,benign_admin,0.0,0.15,1.515,0.15,1.515,0.0
background_empty,t20_l1,deception,test,benign_drill,0.0,0.79,7.395,0.79,7.395,0.0
background_empty,t20_l1,deception,family_shift,patient,2.095,0.595,0.0,0.0,0.0,0.0
background_empty,t20_l1,deception,family_shift,cycler,4.395,0.285,0.0,0.0,0.0,0.0
background_empty,t20_l1,deception,family_shift,benign_burst,0.0,0.95,9.76,0.95,9.76,0.0
background_empty,t20_l1,deception,family_shift,benign_recovery,0.0,0.905,6.775,0.905,6.775,0.0
background_empty,t5_l0,deception,test,fast,0.83,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception,test,switcher,2.35,0.54,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception,test,slow,0.82,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception,test,avoider,2.0,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception,test,benign_admin,0.0,1.0,9.295,1.0,9.295,0.0
background_empty,t5_l0,deception,test,benign_drill,0.0,1.0,15.85,1.0,15.85,0.0
background_empty,t5_l0,deception,family_shift,patient,0.775,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception,family_shift,cycler,2.32,0.505,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception,family_shift,benign_burst,0.0,1.0,17.83,1.0,17.83,0.0
background_empty,t5_l0,deception,family_shift,benign_recovery,0.0,1.0,16.105,1.0,16.105,0.0
background_empty,t8_l1,deception,test,fast,2.155,0.695,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception,test,switcher,2.35,0.54,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception,test,slow,1.755,0.725,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception,test,avoider,14.23,0.02,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception,test,benign_admin,0.0,0.78,7.1,0.78,7.1,0.0
background_empty,t8_l1,deception,test,benign_drill,0.0,1.0,13.46,1.0,13.46,0.0
background_empty,t8_l1,deception,family_shift,patient,1.645,0.715,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception,family_shift,cycler,2.32,0.505,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception,family_shift,benign_burst,0.0,1.0,15.015,1.0,15.015,0.0
background_empty,t8_l1,deception,family_shift,benign_recovery,0.0,1.0,14.485,1.0,14.485,0.0
background_empty,t12_l0,deception_silent,test,fast,2.94,0.575,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception_silent,test,switcher,3.81,0.27,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception_silent,test,slow,2.62,0.595,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception_silent,test,avoider,14.25,0.02,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception_silent,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception_silent,test,benign_admin,0.0,0.0,1.36,0.0,1.36,0.0
background_empty,t12_l0,deception_silent,test,benign_drill,0.0,0.355,3.685,0.355,3.685,0.0
background_empty,t12_l0,deception_silent,family_shift,patient,2.5,0.62,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception_silent,family_shift,cycler,3.35,0.285,0.0,0.0,0.0,0.0
background_empty,t12_l0,deception_silent,family_shift,benign_burst,0.0,1.0,9.085,1.0,9.085,0.0
background_empty,t12_l0,deception_silent,family_shift,benign_recovery,0.0,0.0,2.64,0.0,2.64,0.0
background_empty,t5_l0,deception_silent,test,fast,0.83,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception_silent,test,switcher,2.35,0.54,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception_silent,test,slow,0.82,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception_silent,test,avoider,2.0,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception_silent,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception_silent,test,benign_admin,0.0,1.0,6.005,1.0,6.005,0.0
background_empty,t5_l0,deception_silent,test,benign_drill,0.0,1.0,14.65,1.0,14.65,0.0
background_empty,t5_l0,deception_silent,family_shift,patient,0.775,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception_silent,family_shift,cycler,2.32,0.505,0.0,0.0,0.0,0.0
background_empty,t5_l0,deception_silent,family_shift,benign_burst,0.0,1.0,17.64,1.0,17.64,0.0
background_empty,t5_l0,deception_silent,family_shift,benign_recovery,0.0,1.0,13.325,1.0,13.325,0.0
background_empty,t5_l1,deception_silent,test,fast,2.06,0.72,0.0,0.0,0.0,0.0
background_empty,t5_l1,deception_silent,test,switcher,2.35,0.54,0.0,0.0,0.0,0.0
background_empty,t5_l1,deception_silent,test,slow,0.82,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l1,deception_silent,test,avoider,13.035,0.165,0.0,0.0,0.0,0.0
background_empty,t5_l1,deception_silent,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t5_l1,deception_silent,test,benign_admin,0.0,1.0,5.005,1.0,5.005,0.0
background_empty,t5_l1,deception_silent,test,benign_drill,0.0,1.0,11.95,1.0,11.95,0.0
background_empty,t5_l1,deception_silent,family_shift,patient,0.775,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l1,deception_silent,family_shift,cycler,2.32,0.505,0.0,0.0,0.0,0.0
background_empty,t5_l1,deception_silent,family_shift,benign_burst,0.0,1.0,16.64,1.0,16.64,0.0
background_empty,t5_l1,deception_silent,family_shift,benign_recovery,0.0,1.0,12.325,1.0,12.325,0.0
background_empty,t8_l0,deception_silent,test,fast,2.06,0.72,0.0,0.0,0.0,0.0
background_empty,t8_l0,deception_silent,test,switcher,2.62,0.54,0.0,0.0,0.0,0.0
background_empty,t8_l0,deception_silent,test,slow,1.88,0.725,0.0,0.0,0.0,0.0
background_empty,t8_l0,deception_silent,test,avoider,13.035,0.165,0.0,0.0,0.0,0.0
background_empty,t8_l0,deception_silent,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,deception_silent,test,benign_admin,0.0,0.0,1.36,0.0,1.36,0.0
background_empty,t8_l0,deception_silent,test,benign_drill,0.0,1.0,8.835,1.0,8.835,0.0
background_empty,t8_l0,deception_silent,family_shift,patient,1.75,0.715,0.0,0.0,0.0,0.0
background_empty,t8_l0,deception_silent,family_shift,cycler,2.54,0.505,0.0,0.0,0.0,0.0
background_empty,t8_l0,deception_silent,family_shift,benign_burst,0.0,1.0,13.4,1.0,13.4,0.0
background_empty,t8_l0,deception_silent,family_shift,benign_recovery,0.0,1.0,8.995,1.0,8.995,0.0
background_empty,t8_l1,deception_silent,test,fast,2.755,0.575,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception_silent,test,switcher,3.81,0.27,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception_silent,test,slow,1.88,0.725,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception_silent,test,avoider,14.23,0.02,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception_silent,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception_silent,test,benign_admin,0.0,0.0,1.36,0.0,1.36,0.0
background_empty,t8_l1,deception_silent,test,benign_drill,0.0,1.0,7.745,1.0,7.745,0.0
background_empty,t8_l1,deception_silent,family_shift,patient,1.75,0.715,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception_silent,family_shift,cycler,3.35,0.285,0.0,0.0,0.0,0.0
background_empty,t8_l1,deception_silent,family_shift,benign_burst,0.0,1.0,12.4,1.0,12.4,0.0
background_empty,t8_l1,deception_silent,family_shift,benign_recovery,0.0,1.0,7.995,1.0,7.995,0.0
background_empty,t12_l0,isolate,test,fast,4.04,1.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,isolate,test,switcher,4.0,1.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,isolate,test,slow,4.015,1.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,isolate,test,avoider,4.02,1.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,isolate,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,isolate,test,benign_admin,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,isolate,test,benign_drill,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,isolate,family_shift,patient,5.0,1.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,isolate,family_shift,cycler,4.0,1.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,isolate,family_shift,benign_burst,0.0,1.0,7.0,1.0,7.0,0.0
background_empty,t12_l0,isolate,family_shift,benign_recovery,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,isolate,test,fast,2.0,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,isolate,test,switcher,2.0,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,isolate,test,slow,2.0,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,isolate,test,avoider,2.0,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,isolate,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,isolate,test,benign_admin,0.0,1.0,5.0,1.0,5.0,0.0
background_empty,t5_l0,isolate,test,benign_drill,0.0,1.0,11.1,1.0,11.1,0.0
background_empty,t5_l0,isolate,family_shift,patient,2.0,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,isolate,family_shift,cycler,2.0,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,isolate,family_shift,benign_burst,0.0,1.0,17.0,1.0,17.0,0.0
background_empty,t5_l0,isolate,family_shift,benign_recovery,0.0,1.0,12.0,1.0,12.0,0.0
background_empty,t8_l0,isolate,test,fast,3.0,1.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,isolate,test,switcher,3.0,1.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,isolate,test,slow,3.0,1.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,isolate,test,avoider,3.0,1.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,isolate,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,isolate,test,benign_admin,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,isolate,test,benign_drill,0.0,1.0,2.435,1.0,2.435,0.0
background_empty,t8_l0,isolate,family_shift,patient,3.87,1.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,isolate,family_shift,cycler,3.0,1.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,isolate,family_shift,benign_burst,0.0,1.0,12.0,1.0,12.0,0.0
background_empty,t8_l0,isolate,family_shift,benign_recovery,0.0,1.0,7.0,1.0,7.0,0.0
background_empty,t8_l1,isolate,test,fast,4.0,1.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,isolate,test,switcher,4.0,1.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,isolate,test,slow,3.0,1.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,isolate,test,avoider,4.0,1.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,isolate,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,isolate,test,benign_admin,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,isolate,test,benign_drill,0.0,1.0,1.38,1.0,1.38,0.0
background_empty,t8_l1,isolate,family_shift,patient,3.87,1.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,isolate,family_shift,cycler,4.0,1.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,isolate,family_shift,benign_burst,0.0,1.0,11.0,1.0,11.0,0.0
background_empty,t8_l1,isolate,family_shift,benign_recovery,0.0,1.0,6.0,1.0,6.0,0.0
background_empty,t12_l0,revoke,test,fast,13.795,0.04,0.0,0.0,0.0,0.0
background_empty,t12_l0,revoke,test,switcher,12.495,0.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,revoke,test,slow,7.725,0.015,0.0,0.0,0.0,0.0
background_empty,t12_l0,revoke,test,avoider,14.25,0.02,0.0,0.0,0.0,0.0
background_empty,t12_l0,revoke,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,revoke,test,benign_admin,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,revoke,test,benign_drill,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,revoke,family_shift,patient,5.935,0.02,0.0,0.0,0.0,0.0
background_empty,t12_l0,revoke,family_shift,cycler,11.255,0.0,0.0,0.0,0.0,0.0
background_empty,t12_l0,revoke,family_shift,benign_burst,0.0,1.0,7.0,1.0,7.0,0.0
background_empty,t12_l0,revoke,family_shift,benign_recovery,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,revoke,test,fast,2.0,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,revoke,test,switcher,12.495,0.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,revoke,test,slow,2.0,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,revoke,test,avoider,2.0,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,revoke,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,revoke,test,benign_admin,0.0,1.0,5.0,1.0,5.0,0.0
background_empty,t5_l0,revoke,test,benign_drill,0.0,1.0,11.1,1.0,11.1,0.0
background_empty,t5_l0,revoke,family_shift,patient,2.0,1.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,revoke,family_shift,cycler,11.255,0.0,0.0,0.0,0.0,0.0
background_empty,t5_l0,revoke,family_shift,benign_burst,0.0,1.0,17.0,1.0,17.0,0.0
background_empty,t5_l0,revoke,family_shift,benign_recovery,0.0,1.0,12.0,1.0,12.0,0.0
background_empty,t8_l0,revoke,test,fast,12.74,0.17,0.0,0.0,0.0,0.0
background_empty,t8_l0,revoke,test,switcher,12.495,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,revoke,test,slow,7.09,0.16,0.0,0.0,0.0,0.0
background_empty,t8_l0,revoke,test,avoider,13.035,0.165,0.0,0.0,0.0,0.0
background_empty,t8_l0,revoke,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,revoke,test,benign_admin,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,revoke,test,benign_drill,0.0,1.0,2.435,1.0,2.435,0.0
background_empty,t8_l0,revoke,family_shift,patient,5.57,0.13,0.0,0.0,0.0,0.0
background_empty,t8_l0,revoke,family_shift,cycler,11.255,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l0,revoke,family_shift,benign_burst,0.0,1.0,12.0,1.0,12.0,0.0
background_empty,t8_l0,revoke,family_shift,benign_recovery,0.0,1.0,7.0,1.0,7.0,0.0
background_empty,t8_l1,revoke,test,fast,13.755,0.04,0.0,0.0,0.0,0.0
background_empty,t8_l1,revoke,test,switcher,12.495,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,revoke,test,slow,7.09,0.16,0.0,0.0,0.0,0.0
background_empty,t8_l1,revoke,test,avoider,14.23,0.02,0.0,0.0,0.0,0.0
background_empty,t8_l1,revoke,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,revoke,test,benign_admin,0.0,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,revoke,test,benign_drill,0.0,1.0,1.38,1.0,1.38,0.0
background_empty,t8_l1,revoke,family_shift,patient,5.57,0.13,0.0,0.0,0.0,0.0
background_empty,t8_l1,revoke,family_shift,cycler,11.255,0.0,0.0,0.0,0.0,0.0
background_empty,t8_l1,revoke,family_shift,benign_burst,0.0,1.0,11.0,1.0,11.0,0.0
background_empty,t8_l1,revoke,family_shift,benign_recovery,0.0,1.0,6.0,1.0,6.0,0.0
recognition_half,t12_l0,deception,test,fast,3.175,0.675,0.0,0.0,0.0,0.0
recognition_half,t12_l0,deception,test,switcher,3.825,0.54,0.0,0.0,0.0,0.0
recognition_half,t12_l0,deception,test,slow,2.1,0.68,0.0,0.0,0.0,0.0
recognition_half,t12_l0,deception,test,avoider,23.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t12_l0,deception,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t12_l0,deception,test,benign_admin,0.0,0.78,3.705,0.78,3.705,0.0
recognition_half,t12_l0,deception,test,benign_drill,0.0,0.93,11.56,0.93,11.56,0.0
recognition_half,t12_l0,deception,family_shift,patient,1.835,0.69,0.0,0.0,0.0,0.0
recognition_half,t12_l0,deception,family_shift,cycler,3.595,0.505,0.0,0.0,0.0,0.0
recognition_half,t12_l0,deception,family_shift,benign_burst,0.0,1.0,14.83,1.0,14.83,0.0
recognition_half,t12_l0,deception,family_shift,benign_recovery,0.0,0.99,12.515,0.99,12.515,0.0
recognition_half,t20_l0,deception,test,fast,4.03,0.55,0.0,0.0,0.0,0.0
recognition_half,t20_l0,deception,test,switcher,3.895,0.54,0.0,0.0,0.0,0.0
recognition_half,t20_l0,deception,test,slow,2.69,0.555,0.0,0.0,0.0,0.0
recognition_half,t20_l0,deception,test,avoider,23.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t20_l0,deception,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t20_l0,deception,test,benign_admin,0.0,0.15,1.665,0.15,1.665,0.0
recognition_half,t20_l0,deception,test,benign_drill,0.0,0.765,7.99,0.765,7.99,0.0
recognition_half,t20_l0,deception,family_shift,patient,2.11,0.585,0.0,0.0,0.0,0.0
recognition_half,t20_l0,deception,family_shift,cycler,3.63,0.505,0.0,0.0,0.0,0.0
recognition_half,t20_l0,deception,family_shift,benign_burst,0.0,0.95,10.68,0.95,10.68,0.0
recognition_half,t20_l0,deception,family_shift,benign_recovery,0.0,0.905,7.68,0.905,7.68,0.0
recognition_half,t20_l1,deception,test,fast,4.325,0.55,0.0,0.0,0.0,0.0
recognition_half,t20_l1,deception,test,switcher,4.545,0.47,0.0,0.0,0.0,0.0
recognition_half,t20_l1,deception,test,slow,2.69,0.555,0.0,0.0,0.0,0.0
recognition_half,t20_l1,deception,test,avoider,23.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t20_l1,deception,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t20_l1,deception,test,benign_admin,0.0,0.15,1.515,0.15,1.515,0.0
recognition_half,t20_l1,deception,test,benign_drill,0.0,0.765,6.785,0.765,6.785,0.0
recognition_half,t20_l1,deception,family_shift,patient,2.11,0.585,0.0,0.0,0.0,0.0
recognition_half,t20_l1,deception,family_shift,cycler,4.08,0.47,0.0,0.0,0.0,0.0
recognition_half,t20_l1,deception,family_shift,benign_burst,0.0,0.95,9.76,0.95,9.76,0.0
recognition_half,t20_l1,deception,family_shift,benign_recovery,0.0,0.905,6.775,0.905,6.775,0.0
recognition_half,t5_l0,deception,test,fast,0.83,1.0,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception,test,switcher,3.825,0.54,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception,test,slow,0.82,1.0,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception,test,avoider,2.0,1.0,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception,test,benign_admin,0.0,1.0,9.295,1.0,9.295,0.0
recognition_half,t5_l0,deception,test,benign_drill,0.0,1.0,14.975,1.0,14.975,0.0
recognition_half,t5_l0,deception,family_shift,patient,0.775,1.0,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception,family_shift,cycler,3.595,0.505,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception,family_shift,benign_burst,0.0,1.0,17.83,1.0,17.83,0.0
recognition_half,t5_l0,deception,family_shift,benign_recovery,0.0,1.0,16.105,1.0,16.105,0.0
recognition_half,t8_l1,deception,test,fast,3.3,0.675,0.0,0.0,0.0,0.0
recognition_half,t8_l1,deception,test,switcher,3.825,0.54,0.0,0.0,0.0,0.0
recognition_half,t8_l1,deception,test,slow,2.1,0.68,0.0,0.0,0.0,0.0
recognition_half,t8_l1,deception,test,avoider,23.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t8_l1,deception,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t8_l1,deception,test,benign_admin,0.0,0.78,7.1,0.78,7.1,0.0
recognition_half,t8_l1,deception,test,benign_drill,0.0,1.0,12.56,1.0,12.56,0.0
recognition_half,t8_l1,deception,family_shift,patient,1.73,0.69,0.0,0.0,0.0,0.0
recognition_half,t8_l1,deception,family_shift,cycler,3.595,0.505,0.0,0.0,0.0,0.0
recognition_half,t8_l1,deception,family_shift,benign_burst,0.0,1.0,15.015,1.0,15.015,0.0
recognition_half,t8_l1,deception,family_shift,benign_recovery,0.0,1.0,14.485,1.0,14.485,0.0
recognition_half,t5_l0,deception_silent,test,fast,0.83,1.0,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception_silent,test,switcher,3.825,0.54,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception_silent,test,slow,0.82,1.0,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception_silent,test,avoider,2.0,1.0,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception_silent,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception_silent,test,benign_admin,0.0,1.0,6.005,1.0,6.005,0.0
recognition_half,t5_l0,deception_silent,test,benign_drill,0.0,1.0,13.595,1.0,13.595,0.0
recognition_half,t5_l0,deception_silent,family_shift,patient,0.775,1.0,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception_silent,family_shift,cycler,3.595,0.505,0.0,0.0,0.0,0.0
recognition_half,t5_l0,deception_silent,family_shift,benign_burst,0.0,1.0,17.64,1.0,17.64,0.0
recognition_half,t5_l0,deception_silent,family_shift,benign_recovery,0.0,1.0,13.325,1.0,13.325,0.0
recognition_half,t5_l1,deception_silent,test,fast,3.3,0.675,0.0,0.0,0.0,0.0
recognition_half,t5_l1,deception_silent,test,switcher,3.825,0.54,0.0,0.0,0.0,0.0
recognition_half,t5_l1,deception_silent,test,slow,0.82,1.0,0.0,0.0,0.0,0.0
recognition_half,t5_l1,deception_silent,test,avoider,23.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t5_l1,deception_silent,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t5_l1,deception_silent,test,benign_admin,0.0,1.0,5.005,1.0,5.005,0.0
recognition_half,t5_l1,deception_silent,test,benign_drill,0.0,1.0,12.06,1.0,12.06,0.0
recognition_half,t5_l1,deception_silent,family_shift,patient,0.775,1.0,0.0,0.0,0.0,0.0
recognition_half,t5_l1,deception_silent,family_shift,cycler,3.595,0.505,0.0,0.0,0.0,0.0
recognition_half,t5_l1,deception_silent,family_shift,benign_burst,0.0,1.0,16.64,1.0,16.64,0.0
recognition_half,t5_l1,deception_silent,family_shift,benign_recovery,0.0,1.0,12.325,1.0,12.325,0.0
recognition_half,t8_l0,deception_silent,test,fast,3.3,0.675,0.0,0.0,0.0,0.0
recognition_half,t8_l0,deception_silent,test,switcher,3.895,0.54,0.0,0.0,0.0,0.0
recognition_half,t8_l0,deception_silent,test,slow,2.225,0.68,0.0,0.0,0.0,0.0
recognition_half,t8_l0,deception_silent,test,avoider,23.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t8_l0,deception_silent,test,benign_build,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,t8_l0,deception_silent,test,benign_admin,0.0,0.0,1.36,0.0,1.36,0.0
recognition_half,t8_l0,deception_silent,test,benign_drill,0.0,1.0,6.535,1.0,6.535,0.0
recognition_half,t8_l0,deception_silent,family_shift,patient,1.835,0.69,0.0,0.0,0.0,0.0
recognition_half,t8_l0,deception_silent,family_shift,cycler,3.63,0.505,0.0,0.0,0.0,0.0
recognition_half,t8_l0,deception_silent,family_shift,benign_burst,0.0,1.0,13.4,1.0,13.4,0.0
recognition_half,t8_l0,deception_silent,family_shift,benign_recovery,0.0,1.0,8.995,1.0,8.995,0.0
