environment,budget,alert_limit,policy,candidate,split,calibration_feasible,heldout_feasible,harm,containment,benign_cost,disruption,false_alert,benign_collateral,attack_collateral
background_empty,12.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.8116666666666666,0.8116666666666666,0.3333333333333333,0.0,0.0
background_empty,12.0,0.34,isolate,t8_l0,family_shift,True,False,3.435,1.0,9.5,9.5,1.0,0.0,0.0
background_empty,12.0,0.67,revoke,t5_l0,test,True,True,4.62375,0.75,5.366666666666666,5.366666666666666,0.6666666666666666,0.0,0.0
background_empty,12.0,0.67,revoke,t5_l0,family_shift,True,False,6.6275,0.5,14.5,14.5,1.0,0.0,0.0
background_empty,12.0,0.67,deception_silent,t5_l0,test,True,True,1.5,0.885,6.885,6.885,0.6666666666666666,0.0,0.0
background_empty,12.0,0.67,deception_silent,t5_l0,family_shift,True,False,1.5475,0.7525,15.4825,15.4825,1.0,0.0,0.0
background_empty,12.0,0.67,deception,t5_l0,test,True,True,1.5,0.885,8.381666666666666,8.381666666666666,0.6666666666666666,0.0,0.0
background_empty,12.0,0.67,deception,t5_l0,family_shift,True,False,1.5475,0.7525,16.9675,16.9675,1.0,0.0,0.0
background_empty,12.0,0.67,isolate,t5_l0,test,True,True,2.0,1.0,5.366666666666666,5.366666666666666,0.6666666666666666,0.0,0.0
background_empty,12.0,0.67,isolate,t5_l0,family_shift,True,False,2.0,1.0,14.5,14.5,1.0,0.0,0.0
recognition_half,0.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,0.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
recognition_half,0.0,0.34,deception_silent,,test,False,False,,,,,,,
recognition_half,0.0,0.34,deception_silent,,family_shift,False,False,,,,,,,
recognition_half,0.0,0.34,deception,,test,False,False,,,,,,,
recognition_half,0.0,0.34,deception,,family_shift,False,False,,,,,,,
recognition_half,0.0,0.34,isolate,t12_l0,test,True,True,4.0,1.0,0.0,0.0,0.0,0.0,0.0
recognition_half,0.0,0.34,isolate,t12_l0,family_shift,True,False,4.5,1.0,3.5,3.5,0.5,0.0,0.0
recognition_half,0.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,0.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
recognition_half,0.0,0.67,deception_silent,,test,False,False,,,,,,,
recognition_half,0.0,0.67,deception_silent,,family_shift,False,False,,,,,,,
recognition_half,0.0,0.67,deception,,test,False,False,,,,,,,
recognition_half,0.0,0.67,deception,,family_shift,False,False,,,,,,,
recognition_half,0.0,0.67,isolate,t12_l0,test,True,True,4.0,1.0,0.0,0.0,0.0,0.0,0.0
recognition_half,0.0,0.67,isolate,t12_l0,family_shift,True,False,4.5,1.0,3.5,3.5,0.5,0.0,0.0
recognition_half,1.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,1.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
recognition_half,1.0,0.34,deception_silent,,test,False,False,,,,,,,
recognition_half,1.0,0.34,deception_silent,,family_shift,False,False,,,,,,,
recognition_half,1.0,0.34,deception,,test,False,False,,,,,,,
recognition_half,1.0,0.34,deception,,family_shift,False,False,,,,,,,
recognition_half,1.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
recognition_half,1.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
recognition_half,1.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,1.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
recognition_half,1.0,0.67,deception_silent,,test,False,False,,,,,,,
recognition_half,1.0,0.67,deception_silent,,family_shift,False,False,,,,,,,
recognition_half,1.0,0.67,deception,,test,False,False,,,,,,,
recognition_half,1.0,0.67,deception,,family_shift,False,False,,,,,,,
recognition_half,1.0,0.67,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
recognition_half,1.0,0.67,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
recognition_half,3.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,3.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
recognition_half,3.0,0.34,deception_silent,t8_l0,test,True,True,8.105,0.47375,2.631666666666667,2.631666666666667,0.3333333333333333,0.0,0.0
recognition_half,3.0,0.34,deception_silent,t8_l0,family_shift,True,False,2.7325,0.5975,11.1975,11.1975,1.0,0.0,0.0
recognition_half,3.0,0.34,deception,t20_l1,test,True,True,8.64,0.39375,2.7666666666666666,2.7666666666666666,0.305,0.0,0.0
recognition_half,3.0,0.34,deception,t20_l1,family_shift,True,False,3.095,0.5275,8.2675,8.2675,0.9275,0.0,0.0
recognition_half,3.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
recognition_half,3.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
recognition_half,3.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,3.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
recognition_half,3.0,0.67,deception_silent,t8_l0,test,True,True,8.105,0.47375,2.631666666666667,2.631666666666667,0.3333333333333333,0.0,0.0
recognition_half,3.0,0.67,deception_silent,t8_l0,family_shift,True,False,2.7325,0.5975,11.1975,11.1975,1.0,0.0,0.0
recognition_half,3.0,0.67,deception,t20_l1,test,True,True,8.64,0.39375,2.7666666666666666,2.7666666666666666,0.305,0.0,0.0
recognition_half,3.0,0.67,deception,t20_l1,family_shift,True,False,3.095,0.5275,8.2675,8.2675,0.9275,0.0,0.0
recognition_half,3.0,0.67,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
recognition_half,3.0,0.67,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
recognition_half,6.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,6.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
recognition_half,6.0,0.34,deception_silent,t8_l0,test,True,True,8.105,0.47375,2.631666666666667,2.631666666666667,0.3333333333333333,0.0,0.0
recognition_half,6.0,0.34,deception_silent,t8_l0,family_shift,True,False,2.7325,0.5975,11.1975,11.1975,1.0,0.0,0.0
recognition_half,6.0,0.34,deception,t20_l0,test,True,True,8.40375,0.41125,3.2183333333333333,3.2183333333333333,0.305,0.0,0.0
recognition_half,6.0,0.34,deception,t20_l0,family_shift,True,False,2.87,0.545,9.18,9.18,0.9275,0.0,0.0
recognition_half,6.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
recognition_half,6.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
recognition_half,6.0,0.67,revoke,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
recognition_half,6.0,0.67,revoke,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
recognition_half,6.0,0.67,deception_silent,t5_l1,test,True,True,7.73625,0.55375,5.6883333333333335,5.6883333333333335,0.6666666666666666,0.0,0.0
recognition_half,6.0,0.67,deception_silent,t5_l1,family_shift,True,False,2.185,0.7525,14.4825,14.4825,1.0,0.0,0.0
recognition_half,6.0,0.67,deception,t12_l0,test,True,True,8.025,0.47375,5.088333333333333,5.088333333333333,0.57,0.0,0.0
recognition_half,6.0,0.67,deception,t12_l0,family_shift,True,False,2.715,0.5975,13.6725,13.6725,0.995,0.0,0.0
recognition_half,6.0,0.67,isolate,t5_l0,test,True,True,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
recognition_half,6.0,0.67,isolate,t5_l0,family_shift,True,False,2.0,1.0,14.5,14.5,1.0,0.0,0.0
recognition_half,12.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
recognition_half,12.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
recognition_half,12.0,0.34,deception_silent,t8_l0,test,True,True,8.105,0.47375,2.631666666666667,2.631666666666667,0.3333333333333333,0.0,0.0
recognition_half,12.0,0.34,deception_silent,t8_l0,family_shift,True,False,2.7325,0.5975,11.1975,11.1975,1.0,0.0,0.0
recognition_half,12.0,0.34,deception,t20_l0,test,True,True,8.40375,0.41125,3.2183333333333333,3.2183333333333333,0.305,0.0,0.0
recognition_half,12.0,0.34,deception,t20_l0,family_shift,True,False,2.87,0.545,9.18,9.18,0.9275,0.0,0.0
recognition_half,12.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
recognition_half,12.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
recognition_half,12.0,0.67,revoke,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
recognition_half,12.0,0.67,revoke,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
recognition_half,12.0,0.67,deception_silent,t5_l0,test,True,True,1.86875,0.885,6.533333333333333,6.533333333333333,0.6666666666666666,0.0,0.0
recognition_half,12.0,0.67,deception_silent,t5_l0,family_shift,True,False,2.185,0.7525,15.4825,15.4825,1.0,0.0,0.0
recognition_half,12.0,0.67,deception,t5_l0,test,True,True,1.86875,0.885,8.09,8.09,0.6666666666666666,0.0,0.0
recognition_half,12.0,0.67,deception,t5_l0,family_shift,True,False,2.185,0.7525,16.9675,16.9675,1.0,0.0,0.0
recognition_half,12.0,0.67,isolate,t5_l0,test,True,True,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
recognition_half,12.0,0.67,isolate,t5_l0,family_shift,True,False,2.0,1.0,14.5,14.5,1.0,0.0,0.0
patience_four,0.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,0.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
patience_four,0.0,0.34,deception_silent,,test,False,False,,,,,,,
patience_four,0.0,0.34,deception_silent,,family_shift,False,False,,,,,,,
patience_four,0.0,0.34,deception,,test,False,False,,,,,,,
patience_four,0.0,0.34,deception,,family_shift,False,False,,,,,,,
patience_four,0.0,0.34,isolate,t12_l0,test,True,True,4.0,1.0,0.0,0.0,0.0,0.0,0.0
patience_four,0.0,0.34,isolate,t12_l0,family_shift,True,False,4.5,1.0,3.5,3.5,0.5,0.0,0.0
patience_four,0.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,0.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
patience_four,0.0,0.67,deception_silent,,test,False,False,,,,,,,
patience_four,0.0,0.67,deception_silent,,family_shift,False,False,,,,,,,
patience_four,0.0,0.67,deception,,test,False,False,,,,,,,
patience_four,0.0,0.67,deception,,family_shift,False,False,,,,,,,
patience_four,0.0,0.67,isolate,t12_l0,test,True,True,4.0,1.0,0.0,0.0,0.0,0.0,0.0
patience_four,0.0,0.67,isolate,t12_l0,family_shift,True,False,4.5,1.0,3.5,3.5,0.5,0.0,0.0
patience_four,1.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,1.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
patience_four,1.0,0.34,deception_silent,,test,False,False,,,,,,,
patience_four,1.0,0.34,deception_silent,,family_shift,False,False,,,,,,,
patience_four,1.0,0.34,deception,,test,False,False,,,,,,,
patience_four,1.0,0.34,deception,,family_shift,False,False,,,,,,,
patience_four,1.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
patience_four,1.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
patience_four,1.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,1.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
patience_four,1.0,0.67,deception_silent,,test,False,False,,,,,,,
patience_four,1.0,0.67,deception_silent,,family_shift,False,False,,,,,,,
patience_four,1.0,0.67,deception,,test,False,False,,,,,,,
patience_four,1.0,0.67,deception,,family_shift,False,False,,,,,,,
patience_four,1.0,0.67,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
patience_four,1.0,0.67,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
patience_four,3.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,3.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
patience_four,3.0,0.34,deception_silent,t8_l0,test,True,True,8.19125,0.47375,2.435,2.435,0.3333333333333333,0.0,0.0
patience_four,3.0,0.34,deception_silent,t8_l0,family_shift,True,False,2.8875,0.5975,11.1975,11.1975,1.0,0.0,0.0
patience_four,3.0,0.34,deception,t20_l1,test,True,True,8.5625,0.41125,3.0,3.0,0.305,0.0,0.0
patience_four,3.0,0.34,deception,t20_l1,family_shift,True,False,3.025,0.545,8.2675,8.2675,0.9275,0.0,0.0
patience_four,3.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
patience_four,3.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
patience_four,3.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,3.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
patience_four,3.0,0.67,deception_silent,t8_l0,test,True,True,8.19125,0.47375,2.435,2.435,0.3333333333333333,0.0,0.0
patience_four,3.0,0.67,deception_silent,t8_l0,family_shift,True,False,2.8875,0.5975,11.1975,11.1975,1.0,0.0,0.0
patience_four,3.0,0.67,deception,t20_l1,test,True,True,8.5625,0.41125,3.0,3.0,0.305,0.0,0.0
patience_four,3.0,0.67,deception,t20_l1,family_shift,True,False,3.025,0.545,8.2675,8.2675,0.9275,0.0,0.0
patience_four,3.0,0.67,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
patience_four,3.0,0.67,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
patience_four,6.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,6.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
patience_four,6.0,0.34,deception_silent,t8_l0,test,True,True,8.19125,0.47375,2.435,2.435,0.3333333333333333,0.0,0.0
patience_four,6.0,0.34,deception_silent,t8_l0,family_shift,True,False,2.8875,0.5975,11.1975,11.1975,1.0,0.0,0.0
patience_four,6.0,0.34,deception,t20_l0,test,True,True,8.55125,0.41125,3.305,3.305,0.305,0.0,0.0
patience_four,6.0,0.34,deception,t20_l0,family_shift,True,False,3.025,0.545,9.18,9.18,0.9275,0.0,0.0
patience_four,6.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
patience_four,6.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
patience_four,6.0,0.67,revoke,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
patience_four,6.0,0.67,revoke,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
patience_four,6.0,0.67,deception_silent,t5_l1,test,True,True,7.8325,0.55375,5.791666666666667,5.791666666666667,0.6666666666666666,0.0,0.0
patience_four,6.0,0.67,deception_silent,t5_l1,family_shift,True,False,2.3575,0.7525,14.4825,14.4825,1.0,0.0,0.0
patience_four,6.0,0.67,deception,t12_l0,test,True,True,8.12875,0.47375,4.993333333333333,4.993333333333333,0.57,0.0,0.0
patience_four,6.0,0.67,deception,t12_l0,family_shift,True,False,2.8875,0.5975,13.6725,13.6725,0.995,0.0,0.0
patience_four,6.0,0.67,isolate,t5_l0,test,True,True,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
patience_four,6.0,0.67,isolate,t5_l0,family_shift,True,False,2.0,1.0,14.5,14.5,1.0,0.0,0.0
patience_four,12.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
patience_four,12.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
patience_four,12.0,0.34,deception_silent,t8_l0,test,True,True,8.19125,0.47375,2.435,2.435,0.3333333333333333,0.0,0.0
patience_four,12.0,0.34,deception_silent,t8_l0,family_shift,True,False,2.8875,0.5975,11.1975,11.1975,1.0,0.0,0.0
patience_four,12.0,0.34,deception,t20_l0,test,True,True,8.55125,0.41125,3.305,3.305,0.305,0.0,0.0
patience_four,12.0,0.34,deception,t20_l0,family_shift,True,False,3.025,0.545,9.18,9.18,0.9275,0.0,0.0
patience_four,12.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
patience_four,12.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
patience_four,12.0,0.67,revoke,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
patience_four,12.0,0.67,revoke,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
patience_four,12.0,0.67,deception_silent,t5_l0,test,True,True,1.9325,0.885,6.458333333333333,6.458333333333333,0.6666666666666666,0.0,0.0
patience_four,12.0,0.67,deception_silent,t5_l0,family_shift,True,False,2.3575,0.7525,15.4825,15.4825,1.0,0.0,0.0
patience_four,12.0,0.67,deception,t5_l0,test,True,True,1.9325,0.885,8.028333333333334,8.028333333333334,0.6666666666666666,0.0,0.0
patience_four,12.0,0.67,deception,t5_l0,family_shift,True,False,2.3575,0.7525,16.9675,16.9675,1.0,0.0,0.0
patience_four,12.0,0.67,isolate,t5_l0,test,True,True,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
patience_four,12.0,0.67,isolate,t5_l0,family_shift,True,False,2.0,1.0,14.5,14.5,1.0,0.0,0.0
avoidance_half,0.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,0.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_half,0.0,0.34,deception_silent,,test,False,False,,,,,,,
avoidance_half,0.0,0.34,deception_silent,,family_shift,False,False,,,,,,,
avoidance_half,0.0,0.34,deception,,test,False,False,,,,,,,
avoidance_half,0.0,0.34,deception,,family_shift,False,False,,,,,,,
avoidance_half,0.0,0.34,isolate,t12_l0,test,True,True,4.0,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,0.0,0.34,isolate,t12_l0,family_shift,True,False,4.5,1.0,3.5,3.5,0.5,0.0,0.0
avoidance_half,0.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,0.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_half,0.0,0.67,deception_silent,,test,False,False,,,,,,,
avoidance_half,0.0,0.67,deception_silent,,family_shift,False,False,,,,,,,
avoidance_half,0.0,0.67,deception,,test,False,False,,,,,,,
avoidance_half,0.0,0.67,deception,,family_shift,False,False,,,,,,,
avoidance_half,0.0,0.67,isolate,t12_l0,test,True,True,4.0,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,0.0,0.67,isolate,t12_l0,family_shift,True,False,4.5,1.0,3.5,3.5,0.5,0.0,0.0
avoidance_half,1.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,1.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_half,1.0,0.34,deception_silent,t12_l0,test,True,True,11.5575,0.14875,0.7716666666666666,0.7716666666666666,0.03,0.0,0.0
avoidance_half,1.0,0.34,deception_silent,t12_l0,family_shift,True,False,6.17,0.18,4.76,4.76,0.5,0.0,0.0
avoidance_half,1.0,0.34,deception,t1000_l0,test,True,True,15.16875,0.0,0.7116666666666667,0.7116666666666667,0.0,0.0,0.0
avoidance_half,1.0,0.34,deception,t1000_l0,family_shift,True,False,7.8075,0.0,1.4475,1.4475,0.0,0.0,0.0
avoidance_half,1.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_half,1.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
avoidance_half,1.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,1.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_half,1.0,0.67,deception_silent,t12_l0,test,True,True,11.5575,0.14875,0.7716666666666666,0.7716666666666666,0.03,0.0,0.0
avoidance_half,1.0,0.67,deception_silent,t12_l0,family_shift,True,False,6.17,0.18,4.76,4.76,0.5,0.0,0.0
avoidance_half,1.0,0.67,deception,t1000_l0,test,True,True,15.16875,0.0,0.7116666666666667,0.7116666666666667,0.0,0.0,0.0
avoidance_half,1.0,0.67,deception,t1000_l0,family_shift,True,False,7.8075,0.0,1.4475,1.4475,0.0,0.0,0.0
avoidance_half,1.0,0.67,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_half,1.0,0.67,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
avoidance_half,3.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,3.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_half,3.0,0.34,deception_silent,t8_l0,test,True,True,10.65625,0.24875,2.0616666666666665,2.0616666666666665,0.3333333333333333,0.0,0.0
avoidance_half,3.0,0.34,deception_silent,t8_l0,family_shift,True,False,5.045,0.325,10.41,10.41,1.0,0.0,0.0
avoidance_half,3.0,0.34,deception,t20_l0,test,True,True,10.92125,0.19875,1.69,1.69,0.15,0.0,0.0
avoidance_half,3.0,0.34,deception,t20_l0,family_shift,True,False,5.1675,0.2825,5.36,5.36,0.6225,0.0,0.0
avoidance_half,3.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_half,3.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
avoidance_half,3.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,3.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_half,3.0,0.67,deception_silent,t8_l0,test,True,True,10.65625,0.24875,2.0616666666666665,2.0616666666666665,0.3333333333333333,0.0,0.0
avoidance_half,3.0,0.67,deception_silent,t8_l0,family_shift,True,False,5.045,0.325,10.41,10.41,1.0,0.0,0.0
avoidance_half,3.0,0.67,deception,t12_l1,test,True,True,10.6325,0.24875,2.47,2.47,0.3983333333333333,0.0,0.0
avoidance_half,3.0,0.67,deception,t12_l1,family_shift,True,False,5.045,0.325,9.7575,9.7575,0.9425,0.0,0.0
avoidance_half,3.0,0.67,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_half,3.0,0.67,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
avoidance_half,6.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_half,6.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_half,6.0,0.34,deception_silent,t8_l0,test,True,True,10.65625,0.24875,2.0616666666666665,2.0616666666666665,0.3333333333333333,0.0,0.0
avoidance_half,6.0,0.34,deception_silent,t8_l0,family_shift,True,False,5.045,0.325,10.41,10.41,1.0,0.0,0.0
avoidance_half,6.0,0.34,deception,t20_l0,test,True,True,10.92125,0.19875,1.69,1.69,0.15,0.0,0.0
avoidance_half,6.0,0.34,deception,t20_l0,family_shift,True,False,5.1675,0.2825,5.36,5.36,0.6225,0.0,0.0
avoidance_half,6.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_half,6.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
avoidance_half,6.0,0.67,revoke,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_half,6.0,0.67,revoke,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
avoidance_half,6.0,0.67,deception_silent,t5_l0,test,True,False,2.93375,0.81875,6.206666666666667,6.206666666666667,0.6666666666666666,0.0,0.0
avoidance_half,6.0,0.67,deception_silent,t5_l0,family_shift,True,False,3.82,0.635,15.0175,15.0175,1.0,0.0,0.0
avoidance_half,6.0,0.67,deception,t12_l0,test,True,True,10.55625,0.24875,3.2616666666666667,3.2616666666666667,0.3983333333333333,0.0,0.0
avoidance_half,6.0,0.67,deception,t12_l0,family_shift,True,False,4.9425,0.325,10.68,10.68,0.9425,0.0,0.0
avoidance_half,6.0,0.67,isolate,t5_l0,test,True,True,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_half,6.0,0.67,isolate,t5_l0,family_shift,True,False,2.0,1.0,14.5,14.5,1.0,0.0,0.0
avoidance_half,12.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
